Darius             Pavardenis5 |   1  1  5  2  3  2  3  3  1  6 |   1 ; final points:  1.68
Simas             Pavardenis10 |   5  5 10 10  5  3 10  1  7 10 |   2 ; final points:  3.84
Irena              Pavardaite6 |   4  6  5  7  6  6  3  2  8  4 |   3 ; final points:  3.84
Ignas              Pavardenis8 |  10  1  6  7  7  1  9  7  1  2 |   3 ; final points:  3.84
Simas              Pavardenis2 |   2  6  1  6  8  3  9  2  7  7 |   3 ; final points:  3.84
Irena              Pavardaite3 |   2  5  7  4  9  1  3  4  8  8 |   3 ; final points:  3.84
Jolanta            Pavardaite7 |   7  4 10  8 10  1  7  9  7  3 |   2 ; final points:  3.84
Alma               Pavardaite4 |   6  6  4  3  5  4 10  7  1  5 |   3 ; final points:  3.84
Egle               Pavardaite9 |   2  6  9  6  5  6  7  6 10  9 |   2 ; final points:  3.84
Irma               Pavardaite6 |   8  4  2  5  9  4  5  9  1  4 |   3 ; final points:  3.84
Alma              Pavardaite10 |   7  2  9  9 10 10  9  3  2  5 |   2 ; final points:  3.84
Egle              Pavardaite10 |   9  3  4  3  3  1  9  9  7  3 |   3 ; final points:  3.84
Egle               Pavardaite1 |   6  1  5  7  5  2  4  2  1  3 |   4 ; final points:  3.84
Egle              Pavardaite10 |   6  1 10  9 10  6  3  2  3  1 |   3 ; final points:  3.84
Jolanta            Pavardaite3 |   8 10  1  6 10  5  6  2 10  9 |   2 ; final points:  3.88
Petras             Pavardenis2 |   3  4  2  3  9  2  7  9  7  6 |   3 ; final points:  3.88
Irma               Pavardaite2 |   1 10  3  1  3 10  6  8  4  6 |   3 ; final points:  3.88
Darius             Pavardenis1 |   8  2  7  7 10  5  4  3  2  4 |   3 ; final points:  3.88
Ignas             Pavardenis10 |  10  2  4 10  4  9  5  3  4  1 |   3 ; final points:  3.88
Alma               Pavardaite5 |   2  7  9  7  3  7  3  3  7  4 |   3 ; final points:  3.88
Egle               Pavardaite6 |   1  8  2  9  7  1  2  2  4  1 |   4 ; final points:  3.88
Petras             Pavardenis3 |   6  9  7  7  9  8  4  3  6  8 |   2 ; final points:  3.88
Petras             Pavardenis7 |   8  6  1  2  9  2 10  2 10  2 |   3 ; final points:  3.88
Simas              Pavardenis6 |   1 10  5  1  4  4  1  1  9  1 |   4 ; final points:  3.88
Petras             Pavardenis2 |   6 10  5  7  7  6  9  7  3  7 |   2 ; final points:  3.88
Alma               Pavardaite7 |   6  6 10 10  5  3  7  3  1  1 |   3 ; final points:  3.88
Irma              Pavardaite10 |   5  6  9  8  1  3  7  2  4  7 |   3 ; final points:  3.88
Egle               Pavardaite7 |   4 10 10  3  6  2  9  5  9  9 |   2 ; final points:  3.88
Ignas             Pavardenis10 |   4  3  4  7  6  8  3  1  7  9 |   3 ; final points:  3.88
Jolanta            Pavardaite9 |  10  4  2 10  5  9  5  9  3 10 |   2 ; final points:  3.88
Ignas              Pavardenis2 |   7  5 10  6  9  6  8  3  8  5 |   2 ; final points:  3.88
Irena              Pavardaite7 |   8  8  6  4  4  3  9  3  4  3 |   3 ; final points:  3.88
Irma               Pavardaite4 |   9  6  9  5  2  4  9  5  9  9 |   2 ; final points:  3.88
Ignas              Pavardenis2 |   3  8  7  1  3  6  5  5  9  5 |   3 ; final points:  3.88
Irena              Pavardaite5 |   2  3  2  4  6 10 10  2  5  8 |   3 ; final points:  3.88
Darius            Pavardenis10 |  10  6  2  4  8  5 10  9  6  7 |   2 ; final points:  3.88
Alma               Pavardaite8 |   3  3  4  5  2  5  9  9  4  8 |   3 ; final points:  3.88
Jonas              Pavardenis5 |   1  3  7  8  8  1  5 10  4  5 |   3 ; final points:  3.88
Darius             Pavardenis3 |   3  9  1  6  5  1  4  2  1  5 |   4 ; final points:  3.88
Alma               Pavardaite2 |  10  5  3  8  8  9  2 10  3  9 |   2 ; final points:  3.88
Ignas              Pavardenis6 |  10  9  6  5  7  3  3  4  1  4 |   3 ; final points:  3.88
Darius             Pavardenis9 |   9  9  2  2  2  6  5  6 10  1 |   3 ; final points:  3.88
Jolanta            Pavardaite1 |   5  1  9  3  8  1  2  2  3  3 |   4 ; final points:  3.88
Irena              Pavardaite2 |   4  7  8  2  1  2  9  8  7  4 |   3 ; final points:  3.88
Petras             Pavardenis6 |   1 10  2  1  2  3 10  4  9 10 |   3 ; final points:  3.88
Ignas              Pavardenis9 |   3  4 10  9  3  9  7  7  6  9 |   2 ; final points:  3.88
Petras             Pavardenis3 |   4  7  9  8  7  7  8  4 10  3 |   2 ; final points:  3.88
Irma               Pavardaite1 |   1  8  2  8  1  9  2  7  4 10 |   3 ; final points:  3.88
Darius             Pavardenis7 |   5  2 10  6  1  7  2  9  6  4 |   3 ; final points:  3.88
Egle              Pavardaite10 |  10  9  5 10  1  4  7  3  2  1 |   3 ; final points:  3.88
Darius             Pavardenis1 |   5 10 10  7  4  3  7  3 10  8 |   2 ; final points:  3.88
Darius             Pavardenis3 |   4 10  2  7  8  8  4  3  4  2 |   3 ; final points:  3.88
Irma               Pavardaite8 |   1  6  4  2  5  1  9  3  3  3 |   4 ; final points:  3.88
Ignas              Pavardenis9 |   2  5  6 10 10  3  1  2  3 10 |   3 ; final points:  3.88
Jolanta            Pavardaite8 |   2  2  1  7  6  4  6  1  3  5 |   4 ; final points:  3.88
Alma               Pavardaite4 |   9  6 10  6  2  9  9  5  9  2 |   2 ; final points:  3.88
Ignas              Pavardenis8 |   3  2  6  6  5  1  6  1  6  1 |   4 ; final points:  3.88
Petras             Pavardenis8 |   8  5 10  1  5  8  4  5  3  3 |   3 ; final points:  3.88
Simas              Pavardenis9 |   1  9  9  5  3  3  8  2  4  8 |   3 ; final points:  3.88
Jonas              Pavardenis2 |   8  4  4  6  7  2  7  6  2  6 |   3 ; final points:  3.88
Ignas              Pavardenis6 |   2  8  5  6  9  2  4  2  6  8 |   3 ; final points:  3.88
Irma               Pavardaite2 |   8  7  6  2  2  9  1  4  9  4 |   3 ; final points:  3.88
Irma               Pavardaite3 |   9  5  4  8  8  8  3  1  2  4 |   3 ; final points:  3.88
Jonas              Pavardenis5 |   4  8  7  2  6  7  7  9  7 10 |   2 ; final points:  3.88
Jonas              Pavardenis2 |   8  3  2 10 10  6  9  8  9  2 |   2 ; final points:  3.88
Irma               Pavardaite9 |  10  6  9  2  7  4  1  4  6  3 |   3 ; final points:  3.88
Alma               Pavardaite2 |   1  2  1  5 10  5  3  1  6  3 |   4 ; final points:  3.88
Petras             Pavardenis2 |   1 10  2  7  2  6  7  5  9  3 |   3 ; final points:  3.88
Darius            Pavardenis10 |   4  5  6  3  1  8  1 10  7  7 |   3 ; final points:  3.88
Jolanta           Pavardaite10 |   9  5  7  8 10  8  5  5  3  7 |   2 ; final points:  3.88
Alma               Pavardaite9 |   1  4  1  5  6  4  3  4  4  5 |   4 ; final points:  3.88
Jonas             Pavardenis10 |  10  6  3  5 10 10  4 10  5  4 |   2 ; final points:  3.88
Ignas              Pavardenis5 |   6  5  3  9  6  1  1 10  2  9 |   3 ; final points:  3.88
Darius             Pavardenis3 |   3  7  9  1  1  4  9  8  7  4 |   3 ; final points:  3.92
Egle               Pavardaite9 |   1  2  1  9  7  9  2  3  3  1 |   4 ; final points:  3.92
Irena              Pavardaite8 |   1  8  4  7  7  5  9 10 10  7 |   2 ; final points:  3.92
Irena              Pavardaite3 |   6  7  8  1  8  7  1  9  5  1 |   3 ; final points:  3.92
Egle               Pavardaite7 |   1  2  7  2  7  8  3  5  9  9 |   3 ; final points:  3.92
Alma               Pavardaite8 |   9  7  7  7  9  5  9  5  7  3 |   2 ; final points:  3.92
Jonas             Pavardenis10 |   4  6  1  2 10  6  8  5 10  1 |   3 ; final points:  3.92
Ignas              Pavardenis9 |   9  7  1  8  4  5  7  2  8  2 |   3 ; final points:  3.92
Jolanta            Pavardaite8 |   1  1  2  3  8  3  4  5  1 10 |   4 ; final points:  3.92
Petras             Pavardenis9 |   9  5  5  1  1 10  5 10  2  5 |   3 ; final points:  3.92
Simas              Pavardenis2 |   1  1  2  1  3  7  9  6  4  4 |   4 ; final points:  3.92
Irma               Pavardaite6 |   9  4  4  9 10  6  5  8  5  8 |   2 ; final points:  3.92
Egle               Pavardaite3 |  10  9  4  2  5  3  7  7  4  2 |   3 ; final points:  3.92
Alma               Pavardaite2 |   4  5 10  2  2  7  2  8  8  5 |   3 ; final points:  3.92
Darius             Pavardenis7 |   2  1  3  4  6  1  8  1  5  7 |   4 ; final points:  3.92
Egle               Pavardaite2 |   7  9  8  9 10  1  9  1  5  9 |   2 ; final points:  3.92
Irma              Pavardaite10 |   9  8  7  2  2  1 10 10 10  9 |   2 ; final points:  3.92
Irma              Pavardaite10 |   5  7  5  4  9  9  7  2  1  4 |   3 ; final points:  3.92
Alma              Pavardaite10 |  10  1  4  9  9  2  3  6  6  3 |   3 ; final points:  3.92
Alma               Pavardaite2 |   9  6 10  4 10  6  7  7  3  6 |   2 ; final points:  3.92
Ignas              Pavardenis6 |   5  1  6  7  2  2  1  9  2  3 |   4 ; final points:  3.92
Irma               Pavardaite4 |   5  9  3  6  3  9  6  1  8  3 |   3 ; final points:  3.92
Simas              Pavardenis4 |   3  2  3  5  6  2  3  1  9  4 |   4 ; final points:  3.92
Alma              Pavardaite10 |   3  1  5  1  6  8  8  1  1  4 |   4 ; final points:  3.92
Petras             Pavardenis6 |   7  3  3  1  8  2  8 10  8  3 |   3 ; final points:  3.92
Irena              Pavardaite5 |   5  8  2  9  1  7  6  7  1  7 |   3 ; final points:  3.92
Irma               Pavardaite5 |  10 10 10  8  1  9 10  7  2  1 |   2 ; final points:  3.92
Simas              Pavardenis3 |   6  5  9  4 10  8  8  5  3 10 |   2 ; final points:  3.92
Alma               Pavardaite7 |   7  5  1  5  4  1  8  5 10  7 |   3 ; final points:  3.92
Jolanta           Pavardaite10 |  10  3  5  6  4  6  2  9  7  1 |   3 ; final points:  3.92
Jolanta            Pavardaite6 |   5  3 10  1 10  1  3  9  3  8 |   3 ; final points:  3.92
Darius             Pavardenis4 |   5  7  7  3  6  4  7  5  2  7 |   3 ; final points:  3.92
Alma              Pavardaite10 |   7  2 10  2  4  9  2  5  6  6 |   3 ; final points:  3.92
Darius             Pavardenis1 |   5  8  9  6  4  3  1  7  8  2 |   3 ; final points:  3.92
Simas              Pavardenis2 |   2  4  1  4  6  7  4  1  4  5 |   4 ; final points:  3.92
Ignas              Pavardenis4 |   7  5  3  4 10  5  6  9  2  2 |   3 ; final points:  3.92
Irma               Pavardaite2 |   4  8  9  1  7  7  2  4 10  1 |   3 ; final points:  3.92
Irena              Pavardaite4 |   3  3  1  9  8  4  3  9  8  5 |   3 ; final points:  3.92
Jolanta            Pavardaite7 |  10  3  5  3  6  3  2 10  7  4 |   3 ; final points:  3.92
Irma               Pavardaite2 |   3  3  5  6 10  6  8  8  9 10 |   2 ; final points:  3.92
Alma               Pavardaite5 |   9  5  8  2  9  8  5  1  3  3 |   3 ; final points:  3.92
Jolanta            Pavardaite1 |   4  8  7  5  2  6  4  8  1  8 |   3 ; final points:  3.92
Ignas              Pavardenis6 |   8  9  3  4  5  6  1  2  5 10 |   3 ; final points:  3.92
Alma               Pavardaite2 |   8  1  7  2  4  2  3  8  8 10 |   3 ; final points:  3.92
Ignas              Pavardenis2 |   5  9  6  2  3  7  6  1 10  4 |   3 ; final points:  3.92
Irena              Pavardaite8 |   8  3  6  9  3  7  5  5  4  3 |   3 ; final points:  3.92
Egle              Pavardaite10 |  10  7  6  8  3  2  8  1  3  5 |   3 ; final points:  3.92
Simas              Pavardenis9 |   2  7  2  2  7  2  6  2  7  1 |   4 ; final points:  3.92
Irma               Pavardaite6 |   3  6 10  5  7  6  9  8  6  8 |   2 ; final points:  3.92
Egle               Pavardaite8 |   6  3  5  8  5  2  5  9  4  6 |   3 ; final points:  3.92
Simas              Pavardenis3 |   9 10  5  2  4  6  1  2  8  6 |   3 ; final points:  3.92
Irma               Pavardaite7 |   2  5  6  4  8  3  8  6  1 10 |   3 ; final points:  3.92
Simas              Pavardenis3 |   4  7 10  6  2  2  1  4  1  1 |   4 ; final points:  3.92
Simas              Pavardenis2 |  10  9  2  2  8  8  9  2  9  9 |   2 ; final points:  3.92
Irena              Pavardaite7 |   2  2 10  6 10  2  4  6  9  2 |   3 ; final points:  3.92
Egle               Pavardaite5 |   1  8  4 10  9  3 10  4  1  3 |   3 ; final points:  3.92
Alma               Pavardaite3 |   6  5  5 10  4  4  3 10  3  3 |   3 ; final points:  3.92
Jolanta            Pavardaite5 |   7  1  2  5  6  9  3  5  7  8 |   3 ; final points:  3.92
Petras             Pavardenis6 |   3  3  8  6  4  1  3  3  4  3 |   4 ; final points:  3.92
Simas              Pavardenis4 |   2  7  3  3  8 10  6  3  8  3 |   3 ; final points:  3.92
Egle               Pavardaite5 |   3  9  1  3  6  5  9  7  1  9 |   3 ; final points:  3.92
Petras             Pavardenis6 |   9  8  1  9  8  6  6  8  3 10 |   2 ; final points:  3.92
Simas              Pavardenis9 |  10  8  5 10  2  6  9  6  5  7 |   2 ; final points:  3.92
Jonas              Pavardenis5 |   9  8  9  4  5  7  8  7  6  5 |   2 ; final points:  3.92
Jonas              Pavardenis5 |   5  6  2  9  9  7  3  6  3  3 |   3 ; final points:  3.92
Darius             Pavardenis5 |   4  8  4  9  6  8  1  3  5  5 |   3 ; final points:  3.92
Irma               Pavardaite9 |   8  3  6  4  9  8  3  7  2  3 |   3 ; final points:  3.92
Darius             Pavardenis7 |   2  3  7  9  3  8  7 10 10  9 |   2 ; final points:  3.92
Irena             Pavardaite10 |  10  9  1  8  5 10  9  3  9  4 |   2 ; final points:  3.92
Ignas             Pavardenis10 |   4  5  2  8  4  6  8  6  3  7 |   3 ; final points:  3.92
Simas              Pavardenis5 |   5  2  1  1  1  8  2  7  1 10 |   4 ; final points:  3.92
Simas              Pavardenis8 |   1  9 10  1  3  8  3  2  8  8 |   3 ; final points:  3.92
Ignas              Pavardenis9 |   7  7 10  5 10  8  7  6  6  2 |   2 ; final points:  3.92
Ignas              Pavardenis9 |   7  9  6  6  6  6  5  9  7  7 |   2 ; final points:  3.92
Irma              Pavardaite10 |   2  8 10  8  5  6  2  9  8 10 |   2 ; final points:  3.92
Darius             Pavardenis7 |   2  3  7  7  7  9  3  3  7  5 |   3 ; final points:  3.92
Egle               Pavardaite2 |   6  6  5  6 10  1  1  3  6  9 |   3 ; final points:  3.92
Petras             Pavardenis1 |   3  9  6  5  9  6  3  9  2  1 |   3 ; final points:  3.92
Egle               Pavardaite1 |   1  5 10  6 10  5  8  2  6  1 |   3 ; final points:  3.96
Jonas              Pavardenis5 |   2  6 10  3  4  9  4  9  5  2 |   3 ; final points:  3.96
Egle              Pavardaite10 |   4 10  6  8  8  2  3  1 10  2 |   3 ; final points:  3.96
Jonas              Pavardenis8 |   6  8  5  5  3  7  2  9  7  2 |   3 ; final points:  3.96
Ignas              Pavardenis8 |   7  9  3  2  4  1  2  3  3  5 |   4 ; final points:  3.96
Petras             Pavardenis4 |   1  7  7  7  7  4  7  7  6  1 |   3 ; final points:  3.96
Jolanta            Pavardaite1 |   4 10  3  4 10  8  3  3  7  2 |   3 ; final points:  3.96
Ignas              Pavardenis3 |   3  9  4  8  1 10 10  7  8  9 |   2 ; final points:  3.96
Petras             Pavardenis4 |   2  7  5  7  8  9  2  4  8  2 |   3 ; final points:  3.96
Irma               Pavardaite7 |   2  3  8  4  5  3  5  9  9  6 |   3 ; final points:  3.96
Jonas              Pavardenis4 |   4  6  3  4  5  8  8  8  5  3 |   3 ; final points:  3.96
Jonas              Pavardenis6 |   7  9  3  2  6  7  4  4  5  7 |   3 ; final points:  3.96
Egle              Pavardaite10 |   3 10  3  1  9  9  9  6  9 10 |   2 ; final points:  3.96
Egle               Pavardaite1 |   6  5 10  4  9  1 10  1  7  1 |   3 ; final points:  3.96
Simas              Pavardenis3 |   1  2  5  4  1  4  6  4 10  2 |   4 ; final points:  3.96
Ignas              Pavardenis1 |   5  7 10  5  2  3  4  9  4  5 |   3 ; final points:  3.96
Irena              Pavardaite1 |   6  2  1  3  8  8  8  6 10  2 |   3 ; final points:  3.96
Simas              Pavardenis4 |   6  2  5  7  6 10  3  4  9  2 |   3 ; final points:  3.96
Alma              Pavardaite10 |   2  9  7  5  1  6  5  6  9  4 |   3 ; final points:  3.96
Irena              Pavardaite6 |   8  7 10  4  6 10  1  9  7  7 |   2 ; final points:  3.96
Jolanta            Pavardaite6 |   3  2  7  4  9  9  2  6  3  9 |   3 ; final points:  3.96
Jonas              Pavardenis7 |   9  2  6  9  8  6  3  4  3  4 |   3 ; final points:  3.96
Irma               Pavardaite2 |   1  2 10  1  7  4  5  7  1  1 |   4 ; final points:  3.96
Petras             Pavardenis1 |   5  3  6  1  9  8  2  8  7  5 |   3 ; final points:  3.96
Jonas              Pavardenis3 |   3  2  1 10  6  8  1  8 10  5 |   3 ; final points:  3.96
Alma               Pavardaite7 |   2  9  2  1  5  1  4  3  6  6 |   4 ; final points:  3.96
Egle               Pavardaite2 |   5  9  8  7  3  1  3  4  4 10 |   3 ; final points:  3.96
Ignas              Pavardenis1 |   1  4  2  8  5  2  3  4  9  1 |   4 ; final points:  3.96
Irena              Pavardaite7 |   8  2  3 10  3 10  4  6  5  3 |   3 ; final points:  3.96
Alma               Pavardaite1 |   8 10 10  5  9  5  4  4  9  5 |   2 ; final points:  3.96
Petras             Pavardenis2 |   4  7  9  6  6  8  4 10  5 10 |   2 ; final points:  3.96
Irena              Pavardaite3 |   4  2  5  3  6  8  1  7 10  8 |   3 ; final points:  3.96
Egle               Pavardaite7 |  10  1  8  3  3  3  2  3  4  2 |   4 ; final points:  3.96
Jonas              Pavardenis9 |   8 10  6  6  3  4  2  1  9  5 |   3 ; final points:  3.96
Darius             Pavardenis8 |   5  2  2  2  1  2  9  5  7  4 |   4 ; final points:  3.96
Jolanta            Pavardaite6 |   1 10  3  5  4  9  6  2  4 10 |   3 ; final points:  3.96
Irma               Pavardaite4 |   8  2  1  5  4  8  6  1  3  1 |   4 ; final points:  3.96
Petras             Pavardenis2 |   6 10  5  5  4  6  5  8  4  1 |   3 ; final points:  3.96
Alma               Pavardaite1 |   4  3  1  2  6  2  6  5  9  1 |   4 ; final points:  3.96
Ignas              Pavardenis7 |   4  5  1  1  8  6  1  5  2  6 |   4 ; final points:  3.96
Jonas              Pavardenis1 |   7  8 10  7  4  8  3  1  3  3 |   3 ; final points:  3.96
Irena              Pavardaite6 |   9 10  5  5  9  8  3  9  1 10 |   2 ; final points:  3.96
Darius             Pavardenis6 |   9  3 10 10  7  1  7 10 10  2 |   2 ; final points:  3.96
Egle               Pavardaite8 |   8  3 10  7 10  7  5  5 10  4 |   2 ; final points:  3.96
Irma               Pavardaite1 |   4  4  5  2  4  3  7  4  1  5 |   4 ; final points:  3.96
Petras             Pavardenis8 |   1 10  2  1  9  6  9  3  3 10 |   3 ; final points:  3.96
