Ignas              Pavardenis1 |   5  5  9  7  1  9  8  8  7  6 |   4 ; final points:  5.00
Irma              Pavardaite10 |   4  1 10  4  4  2  9  9  5  8 |   8 ; final points:  7.04
Darius             Pavardenis4 |   1 10  4 10  7  7  3  1  8  5 |   8 ; final points:  7.04
Alma               Pavardaite4 |   9  6 10  4  2 10  3  5  2  5 |   8 ; final points:  7.04
Irena              Pavardaite4 |  10  3  1  1  6  3  3  3  3  8 |   9 ; final points:  7.04
Jonas              Pavardenis3 |  10  5  7  1  4  8  8  6  5  2 |   8 ; final points:  7.04
Petras            Pavardenis10 |   3 10  7  8  1  4 10  9  3  1 |   8 ; final points:  7.04
Irma               Pavardaite2 |   4  2  7  5  7  3  1  3  5  4 |   9 ; final points:  7.04
Petras             Pavardenis6 |   7  8  8  9 10 10  6  6  3  4 |   7 ; final points:  7.04
Petras             Pavardenis1 |   3  8  5 10  8  8  5  7  8  9 |   7 ; final points:  7.04
Irma               Pavardaite3 |   4  1  5  9  4  3  7  5  8 10 |   8 ; final points:  7.04
Darius             Pavardenis4 |   3  5  7  2  5  7 10 10  1  6 |   8 ; final points:  7.04
Jonas              Pavardenis8 |   2  8  3  2  5  3  6  9 10  8 |   8 ; final points:  7.04
Alma               Pavardaite1 |   5  9  8  3  7  3  2  3  8  8 |   8 ; final points:  7.04
Jolanta            Pavardaite5 |   7  4 10  6  7  3  2  2 10  5 |   8 ; final points:  7.04
Petras            Pavardenis10 |  10  4  7  9  1  6  2  3  8  6 |   8 ; final points:  7.04
Petras             Pavardenis4 |   7  4  6  9  2  8  2  7  8  3 |   8 ; final points:  7.04
Irena              Pavardaite7 |   2  7  5  3  4  6  9  8  6  6 |   8 ; final points:  7.04
Ignas              Pavardenis5 |   1  2  7  3  5  6  6  9  8  9 |   8 ; final points:  7.04
Darius             Pavardenis8 |  10  3  9  1  5  1  2  8  8  9 |   8 ; final points:  7.04
Irena              Pavardaite8 |   4  5  4  2  2  1  3  4  1  1 |  10 ; final points:  7.08
Ignas             Pavardenis10 |   4 10  6 10  9  8  3  9  4  9 |   7 ; final points:  7.08
Alma               Pavardaite2 |   8  6  6  6  8 10  7  6 10  5 |   7 ; final points:  7.08
Petras             Pavardenis9 |   7 10  5  3  8  7  9  4  3  1 |   8 ; final points:  7.08
Egle               Pavardaite3 |   9  3  9 10  9  8  2  1  2  4 |   8 ; final points:  7.08
Irena              Pavardaite8 |   1  1 10 10  7  7 10  8 10  8 |   7 ; final points:  7.08
Ignas              Pavardenis8 |   8  6 10  7 10  1  8  9  5  8 |   7 ; final points:  7.08
Darius             Pavardenis5 |   7  3  6  6  6 10  2  6  8  3 |   8 ; final points:  7.08
Jolanta            Pavardaite7 |   1  5 10  1  5  5  7  5 10  8 |   8 ; final points:  7.08
Egle               Pavardaite1 |   2  7  1  4  8 10  9  4  6  6 |   8 ; final points:  7.08
Egle               Pavardaite7 |   9  4  5  8 10 10  5 10  2  9 |   7 ; final points:  7.08
Alma               Pavardaite9 |   8 10 10  4  1  4  1  5 10  4 |   8 ; final points:  7.08
Irena              Pavardaite2 |   3  9  8  2  3  6  9  1 10  6 |   8 ; final points:  7.08
Egle               Pavardaite8 |   3  1  8  5  3  9  1  2  8  2 |   9 ; final points:  7.08
Simas              Pavardenis9 |   6  5  5  3  4  5  1  3  5  5 |   9 ; final points:  7.08
Simas              Pavardenis8 |   1  6  5  8  6  4 10  6  2  9 |   8 ; final points:  7.08
Irena              Pavardaite7 |   6 10  9 10  3  5  2  4  2  6 |   8 ; final points:  7.08
Alma               Pavardaite6 |   3  6  9  1  5  7  3  8  5 10 |   8 ; final points:  7.08
Simas              Pavardenis9 |   6 10  3  8  1  3  4  8  4 10 |   8 ; final points:  7.08
Jolanta            Pavardaite2 |   4  4 10  4  2  8  4  9  3  9 |   8 ; final points:  7.08
Jonas              Pavardenis8 |   6  4 10  3 10  3  3  8  8  2 |   8 ; final points:  7.08
Jolanta            Pavardaite9 |   1  1  2  5  4 10  8  1  5  5 |   9 ; final points:  7.08
Ignas              Pavardenis3 |   2  1  7  6  4  9  7 10  6  5 |   8 ; final points:  7.08
Darius            Pavardenis10 |   3  1  2  1  1  1  1  6  3  8 |  10 ; final points:  7.08
Petras             Pavardenis4 |   1 10  5  9  5  6  8  2  1 10 |   8 ; final points:  7.08
Petras             Pavardenis9 |   2  7  5  9  5  4  2  4  1  3 |   9 ; final points:  7.08
Jonas              Pavardenis8 |   6  6  7  2  2  6  8  9  6  5 |   8 ; final points:  7.08
Jonas              Pavardenis2 |   3  6  5  3 10  1  8 10  5  6 |   8 ; final points:  7.08
Ignas              Pavardenis6 |   8  8  5  2  4  8  3  5  6  8 |   8 ; final points:  7.08
Irma               Pavardaite7 |   9  4  9  4  3  2  1  2  3  5 |   9 ; final points:  7.08
Egle              Pavardaite10 |  10  7  1  7  6  7  3  5  5  6 |   8 ; final points:  7.08
Alma               Pavardaite3 |   2  6  3  6 10  9  1  1  3  1 |   9 ; final points:  7.08
Ignas              Pavardenis4 |   7  9  2 10  6 10  4  2  2  5 |   8 ; final points:  7.08
Ignas              Pavardenis6 |   8  7  5  4  8  7  1  9  3  5 |   8 ; final points:  7.08
Jolanta            Pavardaite6 |   1  6  7 10  4  8 10  3  5  3 |   8 ; final points:  7.08
Egle               Pavardaite1 |  10  2  8  2  8  7  2  3  6  9 |   8 ; final points:  7.08
Irena              Pavardaite8 |   5 10  6  7  2  3  8  6  9  1 |   8 ; final points:  7.08
Jonas             Pavardenis10 |   4  1  6  5  3  6  9  3 10 10 |   8 ; final points:  7.08
Darius             Pavardenis1 |   2  1  4  6  4  1  8  1  9  6 |   9 ; final points:  7.08
Petras             Pavardenis6 |   4  5  8  5  7  7  1 10  9  1 |   8 ; final points:  7.08
Alma               Pavardaite7 |   1 10  8  4  8  5  7  7  6  1 |   8 ; final points:  7.08
Egle              Pavardaite10 |   5  1 10 10  8  4  9  1  5  4 |   8 ; final points:  7.08
Petras            Pavardenis10 |   7  8  8  5  7  5  2  5  6  4 |   8 ; final points:  7.08
Ignas              Pavardenis6 |   5  3  7  6  8  5  7  3  5  8 |   8 ; final points:  7.08
Petras             Pavardenis9 |   3  2  1  8  7  7  1 10  9  9 |   8 ; final points:  7.08
Irena              Pavardaite7 |   1  2  6  3 10  9 10  3  6  7 |   8 ; final points:  7.08
Simas              Pavardenis8 |   4  7  8  3 10  7  1  3  6  8 |   8 ; final points:  7.08
Ignas              Pavardenis9 |   9  4 10  1  8  4  5  2  4 10 |   8 ; final points:  7.08
Egle               Pavardaite4 |   3 10  4  2  9 10  4  8  1  6 |   8 ; final points:  7.08
Alma               Pavardaite8 |   8  6  4  5  9  2  2  1  2  3 |   9 ; final points:  7.08
Jonas              Pavardenis4 |   5  1 10  5  3  3  6  7  7 10 |   8 ; final points:  7.08
Ignas              Pavardenis4 |   4  8  2  4 10  8  5  7  7  2 |   8 ; final points:  7.08
Alma               Pavardaite9 |  10  5  2  2  5  5  5  7  6 10 |   8 ; final points:  7.08
Simas              Pavardenis1 |   1  3  7 10  9  7  4  7  8  1 |   8 ; final points:  7.08
Irma               Pavardaite6 |   8  5  2 10  8  2  6  1  9  6 |   8 ; final points:  7.08
Jonas              Pavardenis6 |   5  1  6  8  4  7  2 10  5  9 |   8 ; final points:  7.08
Irma               Pavardaite7 |   1  1  2 10  7  4  2  2  3 10 |   9 ; final points:  7.08
Egle               Pavardaite8 |   5  5  6  1  9  8  7  7  5  4 |   8 ; final points:  7.08
Egle               Pavardaite2 |   1  9  5  6  9  1  9  1 10  6 |   8 ; final points:  7.08
Alma               Pavardaite6 |  10 10  7  9 10  3 10 10  1  2 |   7 ; final points:  7.08
Irena             Pavardaite10 |   1  9  6  2  2  9  4  1  1  7 |   9 ; final points:  7.08
Egle               Pavardaite7 |   4  8  2  4  4  2  1  7  4  6 |   9 ; final points:  7.08
Irma               Pavardaite4 |   2  5  4  8  8  4  1 10  8  7 |   8 ; final points:  7.08
Jolanta            Pavardaite4 |   9  3  9  8  9  7 10  4  8  5 |   7 ; final points:  7.08
Jolanta            Pavardaite4 |   5  9  5  4 10 10  3  1  3  7 |   8 ; final points:  7.08
Ignas              Pavardenis7 |   9  8  5  9  3  1  5  3 10  4 |   8 ; final points:  7.08
Simas              Pavardenis1 |   1  8  2  2  8  3  8 10  8  7 |   8 ; final points:  7.08
Alma               Pavardaite9 |  10  6  1 10  2 10  9 10  7  7 |   7 ; final points:  7.08
Petras             Pavardenis2 |   7  8  6  5  8  8  1  8  2  4 |   8 ; final points:  7.08
Egle               Pavardaite4 |  10  8  2  3  4  5  8  8  1  9 |   8 ; final points:  7.12
Egle               Pavardaite9 |   7  4  8  7  9  7  5  7  9 10 |   7 ; final points:  7.12
Irma               Pavardaite5 |   5  2  5  8  9  3 10  4  4  8 |   8 ; final points:  7.12
Jonas              Pavardenis9 |   6  6  9  4  7  6  6  4  5  5 |   8 ; final points:  7.12
Egle               Pavardaite9 |   6 10  4 10  3  6  5  2  7  5 |   8 ; final points:  7.12
Jolanta            Pavardaite6 |   3  3  9  6  3  1  3  3  8  4 |   9 ; final points:  7.12
Irma               Pavardaite3 |   1  1  9  3  2  7  1  7  2 10 |   9 ; final points:  7.12
Petras            Pavardenis10 |   9 10  2 10  7  1  6  7  1  5 |   8 ; final points:  7.12
Darius             Pavardenis6 |   2  1  9  6  2  6  8  9  9  6 |   8 ; final points:  7.12
Darius             Pavardenis3 |   4  1  4  8  2  1  6  5  3  9 |   9 ; final points:  7.12
Jolanta            Pavardaite8 |   9  8  8  3  3  5  8  7  5  2 |   8 ; final points:  7.12
Ignas              Pavardenis2 |   1  8  5  8  6  7 10  8 10 10 |   7 ; final points:  7.12
Irma               Pavardaite7 |   4  4  3  8  5  8  6  8  4  8 |   8 ; final points:  7.12
Petras             Pavardenis3 |   5  8  5  7  9 10  5  8  6 10 |   7 ; final points:  7.12
Irena              Pavardaite8 |   3  9 10  7  4  8  9  8  9  6 |   7 ; final points:  7.12
Alma               Pavardaite4 |   5 10  8  9  7  9  9  6  3  7 |   7 ; final points:  7.12
Irena              Pavardaite6 |   9  5  4  3  3  2  2  7  5  3 |   9 ; final points:  7.12
Ignas              Pavardenis8 |   3  3  8  3  4  9  5  3  2  3 |   9 ; final points:  7.12
Darius             Pavardenis2 |   9  4  5  6  9  1  5  7  8  4 |   8 ; final points:  7.12
Jonas             Pavardenis10 |   2  4  5  6  4  8  7  2 10 10 |   8 ; final points:  7.12
Simas              Pavardenis5 |   1  8  7 10  4  5  2  9  6  6 |   8 ; final points:  7.12
Alma               Pavardaite4 |   7  2  5  7  1  2  9  7  2  1 |   9 ; final points:  7.12
Simas              Pavardenis6 |   1  7  8  3  5  7  8  6  5  8 |   8 ; final points:  7.12
Jolanta            Pavardaite6 |  10  4  6  1  2  5  6  2  6  1 |   9 ; final points:  7.12
Ignas              Pavardenis5 |   9  7  8  1  8  1  6  6  3  9 |   8 ; final points:  7.12
Irma               Pavardaite8 |   7 10  9  2  1  7  6  3  3 10 |   8 ; final points:  7.12
Irena              Pavardaite5 |   1  5  9  5  7  1  2  7  3  3 |   9 ; final points:  7.12
Ignas              Pavardenis9 |   1  7  5  8  2  7  7  2  9 10 |   8 ; final points:  7.12
Egle               Pavardaite4 |   5  9  5  5  3  5  6  2  1  2 |   9 ; final points:  7.12
Irma               Pavardaite7 |   8  3  7  9  1  3  1  2  7  2 |   9 ; final points:  7.12
Jonas              Pavardenis9 |   2  1  7  4 10  6  2  7  1  3 |   9 ; final points:  7.12
Darius             Pavardenis4 |   9  2  7  3  9  9  9  3  5  2 |   8 ; final points:  7.12
Alma               Pavardaite6 |   3  9  3  7  6  3  1  7  2  2 |   9 ; final points:  7.12
Jolanta            Pavardaite5 |   4  2  2  3  7  4  7  5  4  5 |   9 ; final points:  7.12
Petras             Pavardenis2 |   7  4  5  7  3  2  8 10  7  5 |   8 ; final points:  7.12
Petras             Pavardenis4 |   5 10  4 10  3  6  7  1  6  6 |   8 ; final points:  7.12
Alma               Pavardaite9 |   1  3  5  5  5  9  1  1 10  3 |   9 ; final points:  7.12
Ignas              Pavardenis9 |   7  9  3  7  6  8  9  6  1  2 |   8 ; final points:  7.12
Simas              Pavardenis9 |   7  3  9  5  6  2  8  9  6  3 |   8 ; final points:  7.12
Ignas              Pavardenis3 |   8  2  3  3  1  9  6 10 10  6 |   8 ; final points:  7.12
Irma               Pavardaite8 |   6  5 10  5  1  3  6  7  9  6 |   8 ; final points:  7.12
Simas              Pavardenis3 |   7  1  1  3 10  1  6  2  5  7 |   9 ; final points:  7.12
Simas             Pavardenis10 |   2  5  3  3  1  3  9  4  8  5 |   9 ; final points:  7.12
Irena              Pavardaite7 |   6  8  5 10  2  8  5  2  6  6 |   8 ; final points:  7.12
Alma               Pavardaite6 |   3  1  7  8  3  1  8  2  7  3 |   9 ; final points:  7.12
Jonas              Pavardenis8 |   3  4  6  5  8  4  3  8  9  8 |   8 ; final points:  7.12
Darius             Pavardenis7 |   3  7  5  2  1  2  8  3 10  2 |   9 ; final points:  7.12
Egle              Pavardaite10 |   8  3  1  5  2  9  4  3  3  5 |   9 ; final points:  7.12
Alma               Pavardaite9 |   3  3  1  4  8  9  4  2  2  7 |   9 ; final points:  7.12
Irma               Pavardaite2 |   9  7  8  4  9 10  5  8  6  7 |   7 ; final points:  7.12
Jolanta            Pavardaite8 |   6  3  9  4  9 10  3  2 10  2 |   8 ; final points:  7.12
Ignas              Pavardenis2 |   8  1  8  8  6  2  4  9  9  3 |   8 ; final points:  7.12
Jolanta            Pavardaite3 |   6  6  5  7  7  5  4  1 10  7 |   8 ; final points:  7.12
Petras             Pavardenis6 |   4  8 10  1  2  4 10  5  9  5 |   8 ; final points:  7.12
Ignas              Pavardenis3 |  10  8  1  1  7  2  4  1  1  8 |   9 ; final points:  7.12
Irena              Pavardaite6 |   4  3  6  2  4  9  6 10  4 10 |   8 ; final points:  7.12
Alma               Pavardaite1 |   8  1  2  3 10  6  5  1  2  5 |   9 ; final points:  7.12
Egle               Pavardaite8 |   6  3  4  5  8  5  2  8  7 10 |   8 ; final points:  7.12
Petras             Pavardenis3 |   6  3  9  5  5  9  9  7  3  2 |   8 ; final points:  7.12
Irma               Pavardaite7 |   9 10  1  4 10  5  6 10  2  1 |   8 ; final points:  7.12
Simas              Pavardenis6 |   3 10  2  3  1  7  8  2  1  6 |   9 ; final points:  7.12
Jolanta            Pavardaite2 |   6  3  8  2  2  8  6 10  8  5 |   8 ; final points:  7.12
Ignas              Pavardenis4 |   4  7  2  2  6  1  8  4  1  8 |   9 ; final points:  7.12
Simas              Pavardenis5 |   7  2  7  6  6  1  6  2  4  2 |   9 ; final points:  7.12
Irena              Pavardaite1 |   4 10  4  8  9  5  3  8  1  6 |   8 ; final points:  7.12
Egle               Pavardaite6 |   1  9 10  6  1  6  4  6  5 10 |   8 ; final points:  7.12
Egle               Pavardaite3 |   6 10  4  6  7  3  7  2  4  9 |   8 ; final points:  7.12
Irena              Pavardaite9 |   8  8  9  8  7 10  5 10  4  4 |   7 ; final points:  7.12
Jolanta            Pavardaite2 |   3  4  7  6 10  4  3  5  8  8 |   8 ; final points:  7.12
Petras             Pavardenis9 |  10  6  5  9  3  5  3  5  6  6 |   8 ; final points:  7.12
Jolanta            Pavardaite9 |   6  8  1  9  6  8  5  1  5  9 |   8 ; final points:  7.12
Darius             Pavardenis3 |   6  7  5  2  6  8  3  5  7  9 |   8 ; final points:  7.12
Ignas              Pavardenis6 |   6  6  3  1  3  5  2  6  3  8 |   9 ; final points:  7.12
Egle               Pavardaite8 |   6  8  4  5  5  3  8  1  2  1 |   9 ; final points:  7.12
Irma               Pavardaite1 |   2  9  4  8 10  9  8  1  6  2 |   8 ; final points:  7.16
Irena              Pavardaite8 |   2  3  9  6  4 10  3  9  8  5 |   8 ; final points:  7.16
Simas              Pavardenis2 |   5  3  7  7  4  3  1  6  6  2 |   9 ; final points:  7.16
Simas              Pavardenis5 |   3  8  4  7  2  1  5  6  1  7 |   9 ; final points:  7.16
Darius             Pavardenis7 |   1  3  4  7  9  3  4  4  6  3 |   9 ; final points:  7.16
Simas              Pavardenis9 |   4  5  9 10  5  6  8  9  8 10 |   7 ; final points:  7.16
Egle               Pavardaite4 |   3  7  7  9 10  5  6  1  3  8 |   8 ; final points:  7.16
Egle               Pavardaite1 |   9  8  1  2  7  8  4  2  2  1 |   9 ; final points:  7.16
Irena              Pavardaite4 |   5  2  4  9  7  6 10  1  5 10 |   8 ; final points:  7.16
Irena              Pavardaite1 |   1  6  7  2  5  3  3  1  7  9 |   9 ; final points:  7.16
Jolanta            Pavardaite9 |   8  6  5  1  3  6  5 10  6  9 |   8 ; final points:  7.16
Ignas             Pavardenis10 |   5  3  6  5  3  3  7  8 10  9 |   8 ; final points:  7.16
Irma              Pavardaite10 |   5  4  6  3  9  7 10  6  2  7 |   8 ; final points:  7.16
Irena              Pavardaite3 |   5  6 10  8 10  5  3  6  3  3 |   8 ; final points:  7.16
Petras             Pavardenis7 |   7  3  8  5  7  6  7  3  9  4 |   8 ; final points:  7.16
Alma               Pavardaite9 |   3 10  6  7  1  1  1  5  7  3 |   9 ; final points:  7.16
Jonas              Pavardenis8 |  10  1  6  6  7  7  4  5  3 10 |   8 ; final points:  7.16
Alma               Pavardaite5 |   9  2  7  7 10  6  9  2  2  5 |   8 ; final points:  7.16
Jonas              Pavardenis7 |   8  8  2  6  2  1  6  5  4  2 |   9 ; final points:  7.16
Jonas              Pavardenis3 |  10  4  8  6  3  5  6  3  9  5 |   8 ; final points:  7.16
Simas              Pavardenis9 |   1 10  9  7 10  2  7  2  8  3 |   8 ; final points:  7.16
Darius             Pavardenis3 |   6  1  7  4  1  6  3  7  6  3 |   9 ; final points:  7.16
Petras             Pavardenis1 |   4  6  6 10  2  5  3  6  8  9 |   8 ; final points:  7.16
Irma              Pavardaite10 |   7 10  7  8  3  9  8  2  4  1 |   8 ; final points:  7.16
Egle               Pavardaite2 |   5  6  3  8  2  6  2  9  2  1 |   9 ; final points:  7.16
Ignas              Pavardenis5 |   9  1  2  4  8 10  6  9  9  1 |   8 ; final points:  7.16
Ignas              Pavardenis3 |   9  8 10  4 10  9  5  2  7 10 |   7 ; final points:  7.16
Egle               Pavardaite1 |   1  7  9  4  8  4  3  9  8  6 |   8 ; final points:  7.16
Ignas              Pavardenis5 |   1 10  4  7  1  8  1  7 10 10 |   8 ; final points:  7.16
Egle               Pavardaite3 |   7  7  1  6  3  1  6  4  4  5 |   9 ; final points:  7.16
Jonas              Pavardenis6 |   3  3  3  7  6  1  4  5  8  4 |   9 ; final points:  7.16
Irena             Pavardaite10 |   8  7  9  1  2  2  2  5  7  1 |   9 ; final points:  7.16
Jolanta            Pavardaite5 |   4  3  1  3  2  8  5  7  3  8 |   9 ; final points:  7.16
Egle               Pavardaite5 |   6  6 10  2  5 10  7  1  8  4 |   8 ; final points:  7.16
